System,Version,ClassName,Synthetic,#Bytes,Access,ParentClass,#Interfaces,#Fields,#SyntheticFields,#Methods,#SyntheticMethods,#Nested,FanIn,FanOut,WeightedMethodCount,#Instructions,LoadCount,StoreCount,#TypeConstructions,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/ProcessorUnknown,0,414,public super,org/apache/xalan/processor/ProcessorLRE,0,1,0,1,0,0,1,3,1,3,1,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/StylesheetHandler,0,21510,public super,org/xml/sax/helpers/DefaultHandler,3,32,2,73,1,0,22,53,138,1316,408,81,30,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/TransformerFactoryImpl,0,12652,public super,javax/xml/transform/sax/SAXTransformerFactory,0,11,0,23,0,0,4,45,78,865,222,79,34,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/WhitespaceInfoPaths,0,973,public super,org/apache/xalan/templates/WhiteSpaceInfo,0,2,0,4,0,0,2,6,4,18,8,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/XSLProcessorVersion,0,908,public super,java/lang/Object,0,7,0,2,0,0,0,6,2,7,1,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/XSLTAttributeDef,0,20945,public super,java/lang/Object,0,43,9,44,1,0,4,40,130,1920,681,196,57,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/XSLTElementDef,0,11403,public super,java/lang/Object,0,18,0,37,0,0,6,13,101,757,311,35,14,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/XSLTElementProcessor,0,7019,public super,org/apache/xalan/templates/ElemTemplateElement,0,3,0,15,0,0,15,18,37,277,95,23,4,
xalan,xalan-j_2_7_0,org/apache/xalan/processor/XSLTSchema,0,18779,public super,org/apache/xalan/processor/XSLTElementDef,0,32,31,6,1,0,3,33,43,2679,367,308,32,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLMessages,0,1189,public super,org/apache/xpath/res/XPATHMessages,0,2,0,4,0,0,43,6,8,34,5,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources,0,37645,public super,java/util/ListResourceBundle,0,254,0,4,0,0,18,9,5,4231,13,967,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_ca,0,38385,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_cs,0,37528,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_de,0,39088,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_en,0,353,public super,org/apache/xalan/res/XSLTErrorResources,0,0,0,1,0,0,0,2,1,3,1,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_es,0,38420,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_fr,0,38537,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_hu,0,38092,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_it,0,37999,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_ja,0,41703,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_ko,0,39212,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_pl,0,37628,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_pt_BR,0,37732,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_ru,0,53964,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_sk,0,37534,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_sv,0,29837,public super,org/apache/xalan/res/XSLTErrorResources,0,12,0,2,0,0,0,6,2,3750,1,864,1,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_tr,0,37477,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_zh_CN,0,34552,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/res/XSLTErrorResources_zh_TW,0,34738,public super,java/util/ListResourceBundle,0,243,0,4,0,0,0,11,5,4023,13,919,5,
xalan,xalan-j_2_7_0,org/apache/xalan/serialize/DOMSerializer,0,200,public abstract interface,java/lang/Object,1,0,0,0,0,0,3,2,0,0,0,0,0,
xalan,xalan-j_2_7_0,org/apache/xalan/serialize/Serializer,0,711,public abstract interface,java/lang/Object,0,0,0,9,0,0,2,8,9,0,0,0,0,
xalan,xalan-j_2_7_0,org/apache/xalan/serialize/SerializerFactory,0,1093,public abstract super,java/lang/Object,0,0,0,2,0,2,0,7,2,13,4,2,2,
xalan,xalan-j_2_7_0,org/apache/xalan/serialize/SerializerFactory$DOMSerializerWrapper,0,921,static private,java/lang/Object,1,1,0,2,0,0,1,5,2,11,5,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/serialize/SerializerFactory$SerializerWrapper,0,2303,static private,java/lang/Object,1,2,0,10,0,0,1,11,11,55,18,0,2,
xalan,xalan-j_2_7_0,org/apache/xalan/serialize/SerializerUtils,0,4595,public super,java/lang/Object,0,0,0,7,0,0,5,14,28,249,104,28,2,
xalan,xalan-j_2_7_0,org/apache/xalan/templates/AVT,0,6792,public super,java/lang/Object,2,9,0,15,0,0,13,25,50,561,161,62,8,
xalan,xalan-j_2_7_0,org/apache/xalan/templates/AVTPart,0,1068,public abstract super,java/lang/Object,2,1,0,7,0,0,3,13,7,6,1,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/templates/AVTPartSimple,0,1393,public super,org/apache/xalan/templates/AVTPart,0,2,0,5,0,0,1,10,5,16,6,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/templates/AVTPartXPath,0,2968,public super,org/apache/xalan/templates/AVTPart,0,2,0,7,0,0,1,17,8,66,23,1,4,
xalan,xalan-j_2_7_0,org/apache/xalan/templates/AbsPathChecker,0,1331,public super,org/apache/xpath/XPathVisitor,0,1,0,4,0,0,1,9,6,32,10,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/templates/Constants,0,16184,public super,org/apache/xml/utils/Constants,0,334,0,1,0,0,0,5,1,3,1,0,1,
xalan,xalan-j_2_7_0,org/apache/xalan/templates/DecimalFormatProperties,0,3765,public super,org/apache/xalan/templates/ElemTemplateElement,0,3,0,27,0,0,3,9,28,138,44,0,3,
xalan,xalan-j_2_7_0,org/apache/xalan/templates/ElemApplyImport,0,2405,public super,org/apache/xalan/templates/ElemTemplateElement,0,1,0,5,0,0,1,11,9,69,22,4,1,
xalan,xalan-j_2_7_0,org/apache/xalan/templates/ElemApplyTemplates,0,9232,public super,org/apache/xalan/templates/ElemCallTemplate,0,3,0,9,0,0,2,32,44,517,207,53,4,
xalan,xalan-j_2_7_0,org/apache/xalan/templates/ElemAttribute,0,3889,public super,org/apache/xalan/templates/ElemElement,0,1,0,9,0,0,2,16,25,148,47,12,2,
xalan,xalan-j_2_7_0,org/apache/xalan/templates/ElemAttributeSet,0,3127,public super,org/apache/xalan/templates/ElemUse,0,2,0,8,0,0,5,14,13,102,33,6,2,
xalan,xalan-j_2_7_0,org/apache/xalan/templates/ElemCallTemplate,0,6479,public super,org/apache/xalan/templates/ElemForEach,0,4,0,13,0,0,2,26,34,363,134,33,2,
xalan,xalan-j_2_7_0,org/apache/xalan/templates/ElemChoose,0,3421,public super,org/apache/xalan/templates/ElemTemplateElement,0,1,0,6,0,0,0,14,19,160,58,13,1,
